,Unnamed: 0,response,knowledge,Q2
9712,9712," Nada is facing a lot of issues in her personal life.
"," The listener asks nada why she is looking so lethargic and in trouble.
",0.25
9713,9713," The speaker informed the listener that her boss is trying to avoid her.
"," Nada feels sad about sharing the news about her one-sided love affair with her boss.
",0.0
9714,9714," The speaker informed the listener that he is facing a lot of problems in his work.
"," Nada feels sad about sharing the news about her one-sided love affair with her boss.
",0.0
9715,9715," Nada is facing a lot of problems in her life.
"," Nada was hesitating about sharing her problems with the speaker.
",0.5
9716,9716," The speaker asks the listener if she has anything important to talk about.
"," The speaker insisted nada for sharing her problems.
",0.0
9717,9717," The listener tries to convince the speaker that his life is not that complicated.
"," The speaker insisted nada for sharing her problems.
",0.0
9718,9718," The speaker and the listener are friends.
"," Nada hasn't shared his problems with anyone yet.
",0.0
9719,9719," The speaker is curious to know about the problem of the listener.
"," The speaker is curious to know about nada's problems.
",0.0
9720,9720," The speaker is confused about her boss.
"," Nada has romantic feelings for his boss.
",0.0
9721,9721," Nada has fallen in love with her boss.
"," Nada and her boss spend most of the time together.
",0.6538461538461539
9722,9722," The speaker tries to keep the secret about her office romance with her boss.
"," Nada shares the comments she is receiving from her colleagues.
",0.0
9723,9723," The speaker told the listener that her boss is still single.
"," Nada shares the comments she is receiving from her colleagues.
",0.0
9724,9724," The office is a gossipy place.
"," Nada told the speaker that many people are talking about him behind his back.
",0.0
9725,9725," The speaker tries to keep the office romance a secret from the listener.
"," The speaker questioned nada that did her manager said anything about the gossips.
",0.0
9726,9726," The speaker and the listener decided to keep their office romance a secret.
"," The speaker questioned nada that did her manager said anything about the gossips.
",0.0
9727,9727," The speaker is worried about the office romance.
"," Nada is sad that his boss started avoiding her.
",0.0
9728,9728," The listener will feel relieved after hearing the speaker's comment.
"," The listener feels at ease after sharing his problems with the speaker.
",0.5
9729,9729," The listener has failed his oral test.
"," The listener was sitting quiet in their play class.
",0.0
9730,9730," The speaker asks the listener about the reason for which he is not happy.
"," The speaker will advise the listener to devote more time to his studies.
",0.0
9731,9731," The speaker asks the listener about the reason for which he is looking unhappy.
"," The speaker will advise the listener to devote more time to his studies.
",0.0
9732,9732," The speaker is disappointed with his performance in the oral test.
"," The speaker is sad because he failed his test.
",0.4444444444444444
9733,9733," The speaker is not good at speaking english.
"," The listener asks the speaker how he failed his oral test.
",0.0
9734,9734," The speaker informed the listener that he is not practicing enough to pass the test.
"," The speaker told the listener that he did not have anyone with whom he could practice speaking his english.
",0.3333333333333333
9735,9735," The speaker informed the listener that he was not able to pass the oral test.
"," The speaker told the listener that he did not have anyone with whom he could practice speaking his english.
",0.6666666666666666
9736,9736," The speaker is disappointed with his performance in the exam.
"," The speaker didn't like to speak in english.
",0.0
9737,9737," The speaker is not able to understand the chinese language.
"," The speaker is comfortable only in the chinese language.
",0.0
9738,9738," The speaker informed the listener that he is not able to understand the chinese language.
"," The speaker wants some tips from the listener for practicing english speaking.
",0.0
9739,9739," The speaker informed the listener that he is not able to understand the chinese language.
"," The speaker wants some tips from the listener for practicing english speaking.
",0.0
9740,9740," The listener is not able to understand the english language.
"," The listener told the speaker that he was not able to learn to speak english better.
",0.6666666666666666
9741,9741," The speaker suggests the listener to practice more to improve his english.
"," The listener agreed to go to the english corner to practice speaking english with his classmates.
",0.125
9742,9742," The speaker suggests the listener to practice more to improve his english.
"," The listener agreed to go to the english corner to practice speaking english with his classmates.
",0.125
9743,9743," The listener is happy to hear the speaker's comment.
"," The listener feels motivated that his english will improve if he practices regularly.
",0.0
9744,9744," The listener asked the speaker about the daily rate for a station wagon.
"," Station wagon is affordable to the speaker.
",0.0
9745,9745," The listener asks the speaker to pay the requisite amount for the car.
"," The speaker told the color of the station wagon he wants to buy.
",0.0
9746,9746," The listener asks the speaker about the price of the station wagon.
"," The speaker told the color of the station wagon he wants to buy.
",0.0
9747,9747," The speaker is excited to buy the station wagon.
"," The speaker is excited to buy a new car.
",0.0
9748,9748," The speaker is curious to know the license of the listener.
"," The speaker requested the listener to show his license before buying a car.
",0.13333333333333333
9749,9749," The listener checks the speaker's documents to be sure that he has all the necessary documents required to drive the car.
"," The speaker gave his license for verification to the listener.
",0.0
9750,9750," The listener checks the speaker's driving license and international license.
"," The speaker gave his license for verification to the listener.
",0.0
9751,9751," The listener asked the speaker if he had his own license and an international license.
"," Before buying a car, the company fills out a policy form.
",0.0
9752,9752," The listener fills the form and pays for the car.
"," The listener fills the form to buy the station wagon.
",0.4444444444444445
9753,9753," The listener fills the form and pays for the car.
"," The listener fills the form to buy the station wagon.
",0.4444444444444445
9754,9754," The listener is satisfied with the service provided by the speaker.
"," The listener is happy about buying a new car.
",0.0
9755,9755," The speaker is planning a trip to canada.
"," The speaker got a long leave after several months.
",0.0
9756,9756," The speaker told the listener that he was going on a business trip to canada.
"," The speaker told the listener that the ticket has been confirmed.
",0.0
9757,9757," The speaker told the listener that he was going on a business trip to canada.
"," The speaker told the listener that the ticket has been confirmed.
",0.0
9758,9758," The speaker is excited to go to canada.
"," The speaker is excited about his canada trip.
",1.0
9759,9759," The speaker is going on a trip to canada.
"," The listener's vacation is starting tomorrow.
",0.0
9760,9760," The speaker asks the listener about the timing of his trip to canada.
"," The listener told the speaker that he had been planning a trip to canada for the past months.
",0.0
9761,9761," The speaker informed the listener that he will be leaving on sunday for canada.
"," The listener told the speaker that he had been planning a trip to canada for the past months.
",0.0
9762,9762," The speaker is going on a trip to canada.
"," The speaker's last date of leave is the 17th.
",0.0
9763,9763," The speaker informed the listener that he will be back on the 17th of july.
"," The speaker tells the listener that he will bring gifts for him from canada.
",0.0
9764,9764," The speaker informed the listener that he will be back on the 17th of july.
"," The speaker tells the listener that he will bring gifts for him from canada.
",0.0
9765,9765," The speaker is excited to go to canada.
"," The speaker is happy that he's finally going for a two weeks trip to canada.
",1.0
9766,9766," The speaker is going on a trip to canada.
"," The listener is going on a long trip.
",0.0
9767,9767," The speaker would tell the listener that he would be back on the 17th.
"," The listener went back home to complete his packing.
",0.0
9768,9768," The speaker would tell the listener that he would be back on the 17th.
"," The listener went back home to complete his packing.
",0.0
9769,9769," The speaker and the listener were discussing their breakup.
"," The listener was sitting quietly between friends picnic.
",0.0
9770,9770," The speaker asks the listener about the reason for breaking up with the girl.
"," The listener feels sad and disheartened about his failed love affair with his lady love.
",0.0
9771,9771," The speaker asks the listener about the reason for his upset.
"," The listener feels sad and disheartened about his failed love affair with his lady love.
",0.03125
9772,9772," The speaker is disappointed with his breakup with the girl.
"," The speaker is sad because his girlfriend has left him.
",0.0
9773,9773," The speaker and the girl were in a relationship for a long time.
"," The speaker and his girlfriend were fighting for several days.
",0.0
9774,9774," The speaker told the listener that the girl always denied that she loved him.
"," The speaker told the listener that he has always done whatever his girlfriend told him to do.
",0.0
9775,9775," The speaker told the listener that the girl always denied that she loved him.
"," The speaker told the listener that he has always done whatever his girlfriend told him to do.
",0.0
9776,9776," The speaker and the listener are discussing their breakup.
"," The listener and his girlfriend had a misunderstanding between them.
",0.0
9777,9777," The speaker and the listener decided to talk to the girl again.
"," The speaker suggests the listener for calling his girlfriend right now.
",0.0
9778,9778," The speaker and the listener decided to meet the girl after a long time.
"," The speaker suggests the listener for calling his girlfriend right now.
",0.0
9779,9779," The speaker is disappointed with his breakup with the girl.
"," The speaker is miserable because his girlfriend didn't want to talk to him.
",0.5
9780,9780," The girl refused to talk to the speaker again.
"," The listener was trying to save their relationship but his girlfriend was ignoring him.
",0.0
9781,9781," The speaker suggests the listener not to talk to the girl again.
"," The speaker suggests the listener not to call his girlfriend again.
",0.3333333333333333
9782,9782," The speaker suggests the listener not to talk to the girl again.
"," The speaker suggests the listener not to call his girlfriend again.
",0.3333333333333333
9783,9783," The listener will feel disappointed with the speaker's statement.
"," The listener is unhappy that his girlfriend never understands his feelings.
",0.0
9784,9784," The speaker is not feeling well for the last few days.
"," The speaker got wet in the rain.
",0.0
9785,9785," The speaker will take the medicine prescribed by the doctor.
"," The doctor will prescribe certain medicines and cough syrup to the listener.
",0.0
9786,9786," The speaker will take some medicines and will feel better soon.
"," The doctor will prescribe certain medicines and cough syrup to the listener.
",0.0
9787,9787," The speaker is worried about his health.
"," The speaker is annoyed by his headache and cold.
",0.0
9788,9788," The listener asked the speaker about the reason for his headache and cough.
"," The listener informs the doctor that he's having a headache and cold.
",0.0
9789,9789," The listener will take the medicine prescribed by the speaker.
"," The speaker prescribes the medicines to the listener.
",0.6666666666666666
9790,9790," The listener will take some medicines and will feel better soon.
"," The speaker prescribes the medicines to the listener.
",0.8333333333333333
9791,9791," The speaker is curious to know what to do.
"," The speaker is unaware of what he should do for a speedy recovery.
",0.0
9792,9792," The listener asked the speaker what he should do to cure his cold.
"," The listener asks the doctor that how many times in a day he should take his medicines.
",0.0
9793,9793," The listener will take the medicine prescribed by the speaker.
"," The speaker told the listener that from where he could buy these medicines.
",0.3333333333333333
9794,9794," The listener will take the medicine prescribed by the speaker.
"," The speaker told the listener that from where he could buy these medicines.
",0.3333333333333333
9795,9795," The listener is suffering from a headache and a cough.
"," The listener asks the doctor about other precautions he should take for a speedy recovery.
",0.0
9796,9796," The listener will take the medicine prescribed by the doctor and will feel better soon.
"," The speaker suggests the listener for updating his condition after taking the medicines for a few days.
",0.0
9797,9797," The listener will take the medicine prescribed by the doctor and will feel better soon.
"," The speaker suggests the listener for updating his condition after taking the medicines for a few days.
",0.0
9798,9798," The listener asked the speaker about his favorite book.
"," The listener inquires the speaker that why he chooses this book as his favorite book.
",0.8333333333333334
9799,9799," The listener asks the speaker about his favorite book.
"," The speaker wants to know the favorite book of the listener.
",0.3333333333333333
9800,9800," The speaker will tell the listener about his favorite book.
"," The speaker wants to know the favorite book of the listener.
",0.4166666666666667
9801,9801," The speaker is fond of reading books.
"," Reading books is the favorite hobby of the speaker.
",1.0
9802,9802," The listener asks the speaker about his favorite book.
"," The speaker told the listener that he had read this book twice.
",0.0
9803,9803," The listener asks the speaker about his favorite book.
"," The speaker told the listener that he had read this book twice.
",0.0
9804,9804," The speaker has read the book 'thorn birds'.
"," The speaker has read many books of the same author.
",0.0
9805,9805," The speaker will read the book 'thorn birds' with the listener.
"," The speaker also suggests the listener for read this book.
",0.0
9806,9806," The speaker told the listener that he liked the writing style of the book.
"," The speaker also suggests the listener for read this book.
",0.029411764705882353
9807,9807," The speaker likes the writer's language.
"," The listener praised the book a lot.
",0.0
9808,9808," The speaker will buy the book.
"," The speaker wants to know that from where he could buy this book.
",0.05555555555555555
9809,9809," The speaker will read the book.
"," The speaker wants to know that from where he could buy this book.
",0.0
9810,9810," The speaker is excited to read the book.
"," The speaker is curious to read the book by himself.
",0.0
9811,9811," The speaker and the listener are friends.
"," The speaker has to buy the thorn birds book.
",0.0
9812,9812," The speaker and the listener went to the bookshop to buy the book.
"," The speaker and the listener went to the nearby book store.
",0.5
9813,9813," The speaker and the listener went to the bookshop to buy the book.
"," The speaker and the listener went to the nearby book store.
",0.5
9814,9814," The listener is excited to go to the bookshop with the speaker.
"," The listener is happy to go to the bookstore with the speaker.
",0.6666666666666666
9815,9815," The listener inquires the speaker whether he owns his own darkroom.
"," The listener inquires the speaker that whether he has his darkroom or not.
",0.8333333333333334
9816,9816," The listener asks the speaker about the cost of making enlargements.
"," The speaker shows the listener some enlargements of his own.
",0.0
9817,9817," The listener asked the speaker about the cost of making the enlargements.
"," The speaker shows the listener some enlargements of his own.
",0.0
9818,9818," The listener asked the speaker why he makes enlargements from one negative.
"," The speaker can't afford to spend a lot of money on anything.
",0.0
9819,9819," The speaker informed the listener that he makes many different kinds of photographs from one negative.
"," The listener wants the speaker to make enlargements of her picture.
",0.0
9820,9820," The speaker informed the listener that he makes many different kinds of photographs from one negative.
"," The listener wants the speaker to make enlargements of her picture.
",0.0
9821,9821," The listener is impressed by the speaker's photography skills.
"," The listener is impressed by the speaker's talent.
",0.2
9822,9822," The speaker is looking for a new job.
"," The speaker was not getting a promotion even after his good performance.
",0.0
9823,9823," The speaker informed the listener that he is leaving his current job.
"," The listener shares that he would have to serve a few days of notice period into his current organization.
",0.0
9824,9824," The speaker informed the listener that he has to leave his current job as soon as possible.
"," The listener shares that he would have to serve a few days of notice period into his current organization.
",0.0
9825,9825," The speaker is excited to join the new company.
"," The speaker is happy to leave his current company and join the new one.
",0.75
9826,9826," The speaker is hopeful that the listener will be able to join the office on thursday.
"," The speaker is busy on monday as he has to give a resignation letter for his current job.
",0.0
9827,9827," The speaker is available on thursday afternoon.
"," The speaker is joining the new company.
",0.0
9828,9828," The speaker asks for smith's contact number.
"," The listener gave the offer letter to the speaker.
",0.0
9829,9829," The speaker asks for smith's contact number.
"," The listener gave the offer letter to the speaker.
",0.0
9830,9830," The listener is happy to help the speaker in his new job.
"," The listener was impressed by the speaker's answers and his qualifications he presented in the interview.
",0.0
9831,9831," The speaker has decided to hire a clown for the open house party.
"," The listener had been thinking to hire the clown which they saw in the circus last week for the party.
",0.0
9832,9832," The speaker and the listener decided to hire a clown to entertain the children at the party.
"," The speaker searches for the clown's telephone number.
",0.0392156862745098
9833,9833," The speaker and the listener decided to hire a professional clown for the open house party.
"," The speaker searches for the clown's telephone number.
",0.2222222222222222
9834,9834," The speaker's house has a lot of space for the party.
"," The speaker liked the act of clown in the circus show he went to see last week.
",0.0
9835,9835," The speaker and the listener decided to hire a clown to entertain the children at the party.
"," The listener told the speaker that it would be the first time to have a party at her place.
",0.0
9836,9836," The speaker and the listener decided to hire a professional clown for the party.
"," The listener told the speaker that it would be the first time to have a party at her place.
",0.0
9837,9837," The speaker has purchased a new house.
"," The speaker's backyard had just finished with the renovations.
",0.0
9838,9838," The speaker and the listener decided to hire a clown for the open house party.
"," The speaker tells the listener that she had hired a professional decorator for the party.
",0.0
9839,9839," The speaker and the listener decided to hire a clown for the open house party.
"," The speaker tells the listener that she had hired a professional decorator for the party.
",0.0
9840,9840," The speaker is excited to have a yard of his own.
"," The speaker was excited as he had finally got his backyard renovated and ready to use.
",1.0
9841,9841," The listener is excited to have a yard of his own.
"," The listener was full of joy and excitement for the party in his new backyard.
",0.0
9842,9842," The listener asked the speaker if there was any other way to get rid of the fever.
"," The speaker had bought some scented aromatic candles that help in the reduction of mental stress and calms the nervous system.
",0.0
9843,9843," The speaker told the listener that the smell of the perfume is harmful to the body.
"," The listener will feel mesmerized by the pleasant fragrance of the scented wax candles.
",0.0
9844,9844," The listener will feel nervous about the smell of the speaker's perfume.
"," The listener will feel mesmerized by the pleasant fragrance of the scented wax candles.
",0.0
9845,9845," The speaker was not aware of the effects of perfume on the nervous system.
"," The listener informed that the candles were effective without even being burned.
",0.0
9846,9846," The speaker shows the listener how to put the perfume in the burner.
"," The speaker explains the proper way of litting the scented wax candle.
",0.25
9847,9847," The speaker will ask the listener about the best way to keep the candle in the room.
"," The speaker explains the proper way of litting the scented wax candle.
",0.2
9848,9848," The listener asked the speaker if he was supposed to put them in some kind of burner with a candle.
"," The listener thought that the candles had to be put on some kind of burner.
",0.25
9849,9849," The listener will follow the instruction given by the speaker.
"," The listener puts the wax melts in the burner candle.
",0.0
9850,9850," The speaker shows the listener how to put the flowers in the burner with a candle.
"," The listener puts the wax melts in the burner candle.
",0.0
9851,9851," The speaker is not feeling well.
"," The listener was suffering from anxiety.
",0.0
9852,9852," The speaker informed the listener that tomorrow is a big day for the sales.
"," The listener checks the calendar to check what occasion is tomorrow.
",0.0
9853,9853," The speaker would tell the listener that tomorrow is his birthday.
"," The listener checks the calendar to check what occasion is tomorrow.
",0.0
9854,9854," The speaker is anxious about tomorrow's sales.
"," The speaker was mentally tired and fatigued.
",0.0
9855,9855," The listener is excited about tomorrow's sale.
"," The listener was feeling pitiful about the speaker's hectic schedule.
",0.0
9856,9856," The speaker has never visited hong kong before.
"," The speaker had visited hong kong very frequently for his business meetings recently.
",0.0
9857,9857," The speaker informed the listener that he will be going to paris to check on the new office that was just established there.
"," The listener told the speaker that he wished to visit hong kong.
",0.0
9858,9858," The speaker informed the listener that he will be going to paris to check on the new office that was just established there.
"," The listener told the speaker that he wished to visit hong kong.
",0.0
9859,9859," The speaker wants to learn the cantonese language.
"," The listener wanted to go somewhere else instead of honk kong.
",0.0
9860,9860," The speaker will learn the cantonese language from the listener.
"," The listener would love to teach cantonese to the speaker.
",0.9166666666666666
9861,9861," The speaker will learn the cantonese language from the listener.
"," The listener would love to teach cantonese to the speaker.
",0.9166666666666666
9862,9862," The speaker is excited to learn the cantonese language.
"," The speaker was eager to learn cantonese from the listener.
",0.8888888888888888
9863,9863," The speaker is going on a business trip to paris.
"," The listener asked the speaker to teach him japenese last month.
",0.0
9864,9864," The speaker informed the listener that he will teach the cantonese language to the listener once he returns from his business trip.
"," The listener tells the returning date from the business trip to the speaker.
",0.0
9865,9865," The speaker informed the listener that he will teach the cantonese language to the listener when he returns from his business trip.
"," The listener tells the returning date from the business trip to the speaker.
",0.0
9866,9866," The listener asked the speaker when he would be leaving for his business trip.
"," The listener asked the speaker's flight date.
",0.6666666666666666
9867,9867," The speaker informed the listener that he will be back on the tenth of this month.
"," The listener is also leaving for hong kong on the same date.
",0.0
9868,9868," The speaker informed the listener that he will be back on the tenth of this month.
"," The listener is also leaving for hong kong on the same date.
",0.0
9869,9869," The speaker is excited about his upcoming business trip.
"," The speaker was excited to visit paris for his business trip.
",0.5
9870,9870," Croydon is near the speaker's home.
"," The speaker had a scheduled interview and an aptitude test the day before.
",0.0
9871,9871," The listener asks the speaker about the places he went in croydon.
"," The listener will share his experiences about his job interview.
",0.0
9872,9872," The listener asks the speaker where he went yesterday.
"," The listener will share his experiences about his job interview.
",0.0
9873,9873," The speaker went to croydon for shopping.
"," The listener inquired if the speaker went to croydon for shopping.
",0.5
9874,9874," The speaker informed the listener that he went to croydon for his interview.
"," The speaker told the listener that she had given two interviews yesterday.
",0.0
9875,9875," The speaker informed the listener that he went to croydon for an interview.
"," The speaker told the listener that she had given two interviews yesterday.
",0.3333333333333333
9876,9876," The speaker went for an interview.
"," The listener asked if the speaker cleared the interview and the aptitude test.
",0.0
9877,9877," The speaker informed the listener that he got the job as a management trainee.
"," The speaker tells the listener that the salary is also high.
",0.0
9878,9878," The speaker informed the listener that he got the job as a management trainee.
"," The speaker tells the listener that the salary is also high.
",0.0
9879,9879," The listener is happy to know about the speaker's new job.
"," The listener was delighted to get selected for the post he applied for.
",0.0
9880,9880," The listener inquired about the speaker's school of study.
"," The listener inquired about the speaker's college where he studied accounting.
",0.5
9881,9881," The speaker informed the listener that he studied accounting at anshan university.
"," The listener shares his experience of studying accounting at anshan university.
",0.0
9882,9882," The listener asks the speaker where he studied accounting.
"," The listener shares his experience of studying accounting at anshan university.
",0.0
9883,9883," The speaker had to file a tax return in the upcoming tax season.
"," The speaker went to his uncle's company for his internship.
",0.0
9884,9884," The speaker informed the listener that he got a job opportunity in an accounting firm during the tax season.
"," The speaker told the listener that it was a paid internship of six months.
",0.0
9885,9885," The speaker informed the listener that he got a job opportunity in an accounting firm during tax season.
"," The speaker told the listener that it was a paid internship of six months.
",0.0
9886,9886," The listener was working in an accounting firm during the tax season.
"," The listener went for the internship during the tax season.
",0.3333333333333333
9887,9887," The speaker informed the listener that he had a lot of work pressure during the tax season.
"," The speaker questioned the listener that did he learned something from his internship.
",0.0
9888,9888," The speaker asked the listener about his salary during the tax season.
"," The speaker questioned the listener that did he learned something from his internship.
",0.05555555555555556
9889,9889," The speaker was working in an accounting firm during the tax season.
"," The speaker learned a lot working in the most stressful season of taxation.
",0.0
9890,9890," The speaker informed the listener that he got a job opportunity in an accounting firm during tax season.
"," The listener wants to know what the speaker has learned from his internship.
",0.0
9891,9891," The speaker informed the listener that he got a job opportunity in an accounting firm during tax season.
"," The listener wants to know what the speaker has learned from his internship.
",0.0
9892,9892," The listener is impressed by the speaker's knowledge of the tax laws.
"," The listener was impressed by the speaker's experiences and qualifications.
",0.0
9893,9893," The speaker is curious to know about the tax laws.
"," The speaker was confident enough during the interview.
",0.0
9894,9894," The speaker would ask the listener about the way to harvard university.
"," The listener told the speaker to reach there as soon as possible.
",0.0
9895,9895," The speaker would ask the listener about the way to harvard university.
"," The listener told the speaker to reach there as soon as possible.
",0.0
9896,9896," The speaker has to reach harvard university on time.
"," The university was just half an hour away from the speaker's previous location.
",0.0
9897,9897," The speaker is curious to know how much he owes to the listener.
"," The speaker was curious to know the amount of the fare he had to pay to the listener.
",1.0
9898,9898," The listener asked the speaker how much he had to pay for the taxi ride.
"," The listener asked about the fare the speaker's meter had been showing.
",0.0
9899,9899," The speaker pays the taxi driver for taking him to harvard university.
"," The listener pays the fair of the ride to the speaker.
",0.0
9900,9900," The speaker pays the taxi driver for taking him to harvard university.
"," The listener pays the fair of the ride to the speaker.
",0.0
9901,9901," The speaker has reached harvard university.
"," The listener gave 15 dollars as a tip to the speaker.
",0.0
9902,9902," The speaker pays the taxi driver for taking him to harvard university.
"," The listener hurries towards the admission counter at harvard university.
",0.0
9903,9903," The speaker pays the taxi driver for taking him to harvard university.
"," The listener hurries towards the admission counter at harvard university.
",0.0
9904,9904," The speaker is curious to know the way to the golden hotel.
"," The speaker was in a hurry to reach the golden hotel.
",0.0
9905,9905," The speaker is going to the golden hotel to meet his client.
"," The speaker went to the golden hotel.
",0.6666666666666666
9906,9906," The speaker will reach the golden hotel on time.
"," The speaker told the listener to reach there before time.
",0.0
9907,9907," The speaker will reach the golden hotel on time.
"," The speaker told the listener to reach there before time.
",0.0
9908,9908," The speaker has an important meeting with his client.
"," The listener informed the speaker about the schedule of his meeting in the hotel.
",0.0
9909,9909," The listener will reach on time for his appointment with the client.
"," The listener gets off the taxi.
",0.0
9910,9910," The listener will reach the hotel on time.
"," The listener gets off the taxi.
",0.0
9911,9911," The speaker has to meet his client in the hotel.
"," The golden hotel was not very far away from the speaker's previous location thus it cost him very little.
",0.2222222222222222
9912,9912," The listener returned the money to the speaker.
"," The listener returns one dollar to the speaker.
",0.6666666666666666
9913,9913," The listener returned the money to the speaker.
"," The listener returns one dollar to the speaker.
",0.6666666666666666
9914,9914," The listener is happy to help the speaker.
"," The listener was happy to serve the speaker.
",0.5
9915,9915," The listener asked the speaker if there was any fresh produce on sale.
"," The listener inquired if the speaker had some fresh products in the store.
",0.7999999999999999
9916,9916," The speaker shows the mangoes to the listener.
"," The speaker is excited about tasting mango for the first time in his life.
",0.3333333333333333
9917,9917," The listener asks the speaker about the price of mangoes.
"," The speaker is excited about tasting mango for the first time in his life.
",0.0
9918,9918," The speaker has never eaten mangoes before.
"," The listener asked the speaker to try some fresh mangoes from his store.
",0.0
9919,9919," The listener asks the speaker if he has eaten a mango before.
"," The speaker wants to know what a mango looks like.
",0.0
9920,9920," The listener asks the speaker if he would like to taste a mango.
"," The speaker wants to know what a mango looks like.
",0.0
9921,9921," The speaker is curious to know about mangoes.
"," The listener was uncertain about the taste of the mango.
",0.0
9922,9922," The listener asked the speaker if he had ever eaten a mango.
"," The listener has been tasting the mango for the first time.
",0.25
9923,9923," The listener asked the speaker if he had eaten a mango before.
"," The speaker shows the mangoes to the listener.
",0.0
9924,9924," The listener asks the speaker about the price of the mangoes.
"," The speaker shows the mangoes to the listener.
",0.0
9925,9925," The listener asks the speaker to taste the mangoes.
"," The listener told the speaker to pack one kg mangoes for her.
",0.0
9926,9926," The listener asks the speaker to taste the mangoes.
"," The listener told the speaker to pack one kg mangoes for her.
",0.0
9927,9927," The speaker is curious to know if the mango is ripe or not.
"," The speaker was curious to know the difference between a ripe mango and an unripped mango.
",0.6666666666666666
9928,9928," The listener asked the speaker if the mangoes were ripe.
"," The listener inquired about the procedure to identify the ripe mangoes.
",0.3333333333333333
9929,9929," The listener asks the speaker how he can tell if the mangoes are ripe.
"," The speaker explains to the listener how to eat mangoes.
",0.0
9930,9930," The listener asks the speaker how he can tell if the mangoes are ripe.
"," The speaker explains to the listener how to eat mangoes.
",0.0
9931,9931," The listener is excited to taste mangoes.
"," The listener loved the taste of the mangoes that the speaker had in his store.
",0.07692307692307693
9932,9932," The speaker is curious to know about the registration process.
"," The listener was curious to know the registration process.
",0.0
9933,9933," The listener asked the speaker if he had a registration card with him.
"," The listener inquired if the speaker had his registration card with him.
",0.6
9934,9934," The speaker shows the registration card to the listener.
"," The listener verifies the registration card of the speaker.
",0.04761904761904762
9935,9935," The speaker shows the registration card to the listener.
"," The listener verifies the registration card of the speaker.
",0.04761904761904762
9936,9936," The listener came to the doctor's clinic to get his medical records updated.
"," The listener showed his registration card to the speaker.
",0.0
9937,9937," The speaker would ask the listener about the procedure for making a medical record.
"," The listener fills his information in a medical form.
",0.0
9938,9938," The listener pays the requisite amount for the registration card and the medical record.
"," The listener fills his information in a medical form.
",0.0
9939,9939," The speaker is curious to know how much he has to pay for the registration.
"," The speaker was curious to know the registration fee.
",0.8333333333333333
9940,9940," The listener asked the speaker how much he had to pay for the registration.
"," The listener inquired about the amount of the registration fee he had to pay to the speaker.
",0.5555555555555555
9941,9941," The listener pays the requisite amount for the registration.
"," The listener gave the ten yuan to the speaker.
",0.0
9942,9942," The listener pays the requisite amount for the registration.
"," The listener gave the ten yuan to the speaker.
",0.0
9943,9943," The speaker has enough money to pay for the registration.
"," The speaker had already checked the consultancy fee online and had kept the fee in a separate pocket to save time.
",0.0
9944,9944," The speaker pays the requisite amount for the registration.
"," The listener collects the money and the form from the speaker.
",0.0
9945,9945," The speaker pays the requisite amount for the registration.
"," The listener collects the money and the form from the speaker.
",0.0
9946,9946," The listener asked the speaker how much he had to pay for the registration card.
"," The listener completed all the necessary procedures to get him registered.
",0.0
9947,9947," The listener keeps the registration card with him.
"," The speaker tells the listener to come back tomorrow to collect his medical records.
",0.0
9948,9948," The listener keeps the registration card with him.
"," The speaker tells the listener to come back tomorrow to collect his medical records.
",0.0
9949,9949," The speaker is curious to know the way to the consulting room.
"," The speaker was curious to get to the consulting room.
",0.0
9950,9950," The listener is happy to know the way to the consulting room.
"," The listener was still a bit confused about the way to consulting room.
",0.0
9951,9951," The speaker is confused about where to sit.
"," The speaker was unsure about her seat.
",1.0
9952,9952," The listener asked the speaker to sit in the back with him.
"," The speaker asked the listener to sit with him.
",0.0
9953,9953," The speaker asks the listener about his last name.
"," The speaker apologized to mary for forgetting her last name.
",0.0
9954,9954," The speaker asks the listener about his last name.
"," The speaker apologized to mary for forgetting her last name.
",0.0
9955,9955," The listener asked the speaker about his last name.
"," The listener had forgotten the speaker's end name.
",0.0
9956,9956," The listener asks the speaker about his last name.
"," The listener confirmed the name of mary.
",0.0
9957,9957," The listener asks the speaker about the last name of the speaker.
"," The listener confirmed the name of mary.
",0.0
9958,9958," The listener asked the speaker about his last name.
"," The listener was not able to catch the speaker's pronunciation.
",0.0
9959,9959," The listener corrected the speaker's pronunciation of the last name.
"," Mary writes her last name on paper so the listener can understand.
",0.0
9960,9960," The speaker tries to remember the last name of the listener.
"," Mary writes her last name on paper so the listener can understand.
",0.0
9961,9961," Mary lin is a common chinese last name.
"," The listener finally managed to make the speaker understand her last name.
",0.0
9962,9962," The speaker will be able to pronounce mary lin correctly.
"," The speaker told mary that he heard lin a lot as a last name.
",0.0
9963,9963," The speaker will be able to pronounce mary lin's name correctly.
"," The speaker told mary that he heard lin a lot as a last name.
",0.0
9964,9964," The listener is happy to know that mary lin is a common chinese last name.
"," The listener is disgusted with the behavior of the speaker.
",0.0
9965,9965," The speaker asked tom where he was this evening.
"," The speaker and tom play games in the evening in the park.
",0.0
9966,9966," The speaker informed the listener that tom is not feeling well.
"," The speaker expresses his concern for tom's health.
",0.3333333333333333
9967,9967," The speaker will take tom to the doctor's clinic.
"," The speaker expresses his concern for tom's health.
",0.0
9968,9968," The speaker asked tom about his health.
"," Due to sudden change in the weather, affects tom's health.
",0.0
